Bid_value,Collusive_competitor,Consortium,Tender,Date,Winner,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST
376874.4,1.0,0.0,252,1078099200,0.0,7,0.0335,0.1013,0.0623,1.6616,4.0409,-1.9898,0.5143
387679.05,1.0,0.0,252,1078099200,0.0,7,0.0335,0.1013,0.0623,1.6616,4.0409,-1.9898,0.5143
109945.35,1.0,0.0,253,1078099200,1.0,6,0.0384,0.1132,0.0823,1.9135,4.2939,-1.9971,0.5603
118989.15,1.0,0.0,253,1078099200,0.0,6,0.0384,0.1132,0.0823,1.9135,4.2939,-1.9971,0.5603
122386.4,1.0,0.0,253,1078099200,0.0,6,0.0384,0.1132,0.0823,1.9135,4.2939,-1.9971,0.5603
121034.45,1.0,0.0,253,1078099200,0.0,6,0.0384,0.1132,0.0823,1.9135,4.2939,-1.9971,0.5603
121597.4,1.0,0.0,253,1078099200,0.0,6,0.0384,0.1132,0.0823,1.9135,4.2939,-1.9971,0.5603
119210.85,1.0,0.0,253,1078099200,0.0,6,0.0384,0.1132,0.0823,1.9135,4.2939,-1.9971,0.5603
75002.25,1.0,0.0,254,1078099200,1.0,6,0.0413,0.1228,0.0851,1.842,4.1734,-1.9523,0.5262
81383.7,1.0,0.0,254,1078099200,0.0,6,0.0413,0.1228,0.0851,1.842,4.1734,-1.9523,0.5262
84213.1,1.0,0.0,254,1078099200,0.0,6,0.0413,0.1228,0.0851,1.842,4.1734,-1.9523,0.5262
82409.05,1.0,0.0,254,1078099200,0.0,6,0.0413,0.1228,0.0851,1.842,4.1734,-1.9523,0.5262
83796.3,1.0,0.0,254,1078099200,0.0,6,0.0413,0.1228,0.0851,1.842,4.1734,-1.9523,0.5262
82443.3,1.0,0.0,254,1078099200,0.0,6,0.0413,0.1228,0.0851,1.842,4.1734,-1.9523,0.5262
91021.0,1.0,0.0,255,1078099200,0.0,3,0.0349,0.065,0.0608,1.4142,0.0,-1.7057,0.6016
90659.45,1.0,0.0,255,1078099200,0.0,3,0.0349,0.065,0.0608,1.4142,0.0,-1.7057,0.6016
85465.6,1.0,0.0,255,1078099200,1.0,3,0.0349,0.065,0.0608,1.4142,0.0,-1.7057,0.6016
124057.4,1.0,0.0,256,1078099200,0.0,3,0.0346,0.0686,0.0532,1.4142,0.0,-1.3843,0.4428
117789.7,1.0,0.0,256,1078099200,1.0,3,0.0346,0.0686,0.0532,1.4142,0.0,-1.3843,0.4428
125865.1,1.0,0.0,256,1078099200,0.0,3,0.0346,0.0686,0.0532,1.4142,0.0,-1.3843,0.4428
135732.0,1.0,0.0,257,1078099200,0.0,10,0.0409,0.1423,0.0207,0.5259,-0.553,-0.4095,0.2027
140014.5,1.0,0.0,257,1078099200,0.0,10,0.0409,0.1423,0.0207,0.5259,-0.553,-0.4095,0.2027
143533.0,1.0,0.0,257,1078099200,0.0,10,0.0409,0.1423,0.0207,0.5259,-0.553,-0.4095,0.2027
143656.75,1.0,0.0,257,1078099200,0.0,10,0.0409,0.1423,0.0207,0.5259,-0.553,-0.4095,0.2027
143124.15,1.0,0.0,257,1078099200,0.0,10,0.0409,0.1423,0.0207,0.5259,-0.553,-0.4095,0.2027
142952.0,1.0,0.0,257,1078099200,0.0,10,0.0409,0.1423,0.0207,0.5259,-0.553,-0.4095,0.2027
129953.9,1.0,0.0,257,1078099200,1.0,10,0.0409,0.1423,0.0207,0.5259,-0.553,-0.4095,0.2027
137679.6,1.0,0.0,257,1078099200,0.0,10,0.0409,0.1423,0.0207,0.5259,-0.553,-0.4095,0.2027
148450.35,1.0,0.0,257,1078099200,0.0,10,0.0409,0.1423,0.0207,0.5259,-0.553,-0.4095,0.2027
132649.3,1.0,0.0,257,1078099200,0.0,10,0.0409,0.1423,0.0207,0.5259,-0.553,-0.4095,0.2027
180542.05,1.0,0.0,258,1078099200,0.0,7,0.0338,0.1054,0.0605,1.6691,2.4774,-1.4457,0.4309
181803.65,1.0,0.0,258,1078099200,0.0,7,0.0338,0.1054,0.0605,1.6691,2.4774,-1.4457,0.4309
182308.85,1.0,0.0,258,1078099200,0.0,7,0.0338,0.1054,0.0605,1.6691,2.4774,-1.4457,0.4309
176571.6,1.0,0.0,258,1078099200,0.0,7,0.0338,0.1054,0.0605,1.6691,2.4774,-1.4457,0.4309
164923.9,1.0,0.0,258,1078099200,1.0,7,0.0338,0.1054,0.0605,1.6691,2.4774,-1.4457,0.4309
176388.7,1.0,0.0,258,1078099200,0.0,7,0.0338,0.1054,0.0605,1.6691,2.4774,-1.4457,0.4309
174898.4,1.0,0.0,258,1078099200,0.0,7,0.0338,0.1054,0.0605,1.6691,2.4774,-1.4457,0.4309
731784.55,1.0,0.0,259,1079913600,0.0,4,0.0312,0.0693,0.0601,1.6534,3.7313,-1.9214,0.6175
738126.75,1.0,0.0,259,1079913600,0.0,4,0.0312,0.0693,0.0601,1.6534,3.7313,-1.9214,0.6175
690277.85,1.0,0.0,259,1079913600,1.0,4,0.0312,0.0693,0.0601,1.6534,3.7313,-1.9214,0.6175
735496.55,1.0,0.0,259,1079913600,0.0,4,0.0312,0.0693,0.0601,1.6534,3.7313,-1.9214,0.6175
121270.6,1.0,0.0,260,1080086400,1.0,5,0.0569,0.1698,0.0625,1.4354,1.0554,0.1784,0.2016
133590.8,1.0,0.0,260,1080086400,0.0,5,0.0569,0.1698,0.0625,1.4354,1.0554,0.1784,0.2016
130830.85,1.0,0.0,260,1080086400,0.0,5,0.0569,0.1698,0.0625,1.4354,1.0554,0.1784,0.2016
128851.0,1.0,0.0,260,1080086400,0.0,5,0.0569,0.1698,0.0625,1.4354,1.0554,0.1784,0.2016
141859.85,1.0,0.0,260,1080086400,0.0,5,0.0569,0.1698,0.0625,1.4354,1.0554,0.1784,0.2016
1421312.6,1.0,1.0,261,1080864000,0.0,7,0.0368,0.1159,0.0533,1.3744,1.6185,-1.268,0.3776
1390200.3,1.0,0.0,261,1080864000,0.0,7,0.0368,0.1159,0.0533,1.3744,1.6185,-1.268,0.3776
1458153.8,1.0,0.0,261,1080864000,0.0,7,0.0368,0.1159,0.0533,1.3744,1.6185,-1.268,0.3776
1319877.55,1.0,0.0,261,1080864000,1.0,7,0.0368,0.1159,0.0533,1.3744,1.6185,-1.268,0.3776
1454783.2,1.0,0.0,261,1080864000,0.0,7,0.0368,0.1159,0.0533,1.3744,1.6185,-1.268,0.3776
1421312.6,1.0,1.0,261,1080864000,0.0,7,0.0368,0.1159,0.0533,1.3744,1.6185,-1.268,0.3776
1472798.65,1.0,0.0,261,1080864000,0.0,7,0.0368,0.1159,0.0533,1.3744,1.6185,-1.268,0.3776
1947929.6,1.0,2.0,262,1080864000,0.0,6,0.0565,0.1248,0.0235,1.7321,-1.875,0.8329,0.4781
2140587.85,1.0,3.0,262,1080864000,0.0,6,0.0565,0.1248,0.0235,1.7321,-1.875,0.8329,0.4781
1903162.1,1.0,1.0,262,1080864000,1.0,6,0.0565,0.1248,0.0235,1.7321,-1.875,0.8329,0.4781
1947929.6,1.0,2.0,262,1080864000,0.0,6,0.0565,0.1248,0.0235,1.7321,-1.875,0.8329,0.4781
2140587.85,1.0,3.0,262,1080864000,0.0,6,0.0565,0.1248,0.0235,1.7321,-1.875,0.8329,0.4781
1903162.1,1.0,1.0,262,1080864000,1.0,6,0.0565,0.1248,0.0235,1.7321,-1.875,0.8329,0.4781
857390.15,1.0,0.0,263,1081296000,0.0,7,0.0385,0.1237,0.0742,1.7597,3.7478,-1.8072,0.4565
779959.05,1.0,0.0,263,1081296000,1.0,7,0.0385,0.1237,0.0742,1.7597,3.7478,-1.8072,0.4565
858198.25,1.0,0.0,263,1081296000,0.0,7,0.0385,0.1237,0.0742,1.7597,3.7478,-1.8072,0.4565
876475.15,1.0,0.0,263,1081296000,0.0,7,0.0385,0.1237,0.0742,1.7597,3.7478,-1.8072,0.4565
850465.0,1.0,0.0,263,1081296000,0.0,7,0.0385,0.1237,0.0742,1.7597,3.7478,-1.8072,0.4565
837809.1,1.0,0.0,263,1081296000,0.0,7,0.0385,0.1237,0.0742,1.7597,3.7478,-1.8072,0.4565
873152.2,1.0,0.0,263,1081296000,0.0,7,0.0385,0.1237,0.0742,1.7597,3.7478,-1.8072,0.4565
572420.5,1.0,0.0,264,1083283200,0.0,7,0.0431,0.1476,0.0601,1.4306,1.5042,-0.9478,0.2642
576983.5,1.0,0.0,264,1083283200,0.0,7,0.0431,0.1476,0.0601,1.4306,1.5042,-0.9478,0.2642
551191.75,1.0,0.0,264,1083283200,0.0,7,0.0431,0.1476,0.0601,1.4306,1.5042,-0.9478,0.2642
561620.35,1.0,0.0,264,1083283200,0.0,7,0.0431,0.1476,0.0601,1.4306,1.5042,-0.9478,0.2642
519946.85,1.0,0.0,264,1083283200,1.0,7,0.0431,0.1476,0.0601,1.4306,1.5042,-0.9478,0.2642
576074.25,1.0,0.0,264,1083283200,0.0,7,0.0431,0.1476,0.0601,1.4306,1.5042,-0.9478,0.2642
596706.55,1.0,0.0,264,1083283200,0.0,7,0.0431,0.1476,0.0601,1.4306,1.5042,-0.9478,0.2642
737485.6,1.0,0.0,265,1083283200,0.0,6,0.0764,0.248,0.0528,1.1669,2.2685,1.183,0.3676
705269.6,1.0,0.0,265,1083283200,0.0,6,0.0764,0.248,0.0528,1.1669,2.2685,1.183,0.3676
717065.25,1.0,0.0,265,1083283200,0.0,6,0.0764,0.248,0.0528,1.1669,2.2685,1.183,0.3676
747244.35,1.0,0.0,265,1083283200,0.0,6,0.0764,0.248,0.0528,1.1669,2.2685,1.183,0.3676
669879.95,1.0,0.0,265,1083283200,1.0,6,0.0764,0.248,0.0528,1.1669,2.2685,1.183,0.3676
835987.45,1.0,0.0,265,1083283200,0.0,6,0.0764,0.248,0.0528,1.1669,2.2685,1.183,0.3676
571965.8,1.0,0.0,266,1083283200,0.0,6,0.0356,0.1062,0.0707,1.8225,3.864,-1.8574,0.4988
562263.8,1.0,0.0,266,1083283200,0.0,6,0.0356,0.1062,0.0707,1.8225,3.864,-1.8574,0.4988
520816.3,1.0,0.0,266,1083283200,1.0,6,0.0356,0.1062,0.0707,1.8225,3.864,-1.8574,0.4988
565825.35,1.0,0.0,266,1083283200,0.0,6,0.0356,0.1062,0.0707,1.8225,3.864,-1.8574,0.4988
576117.3,1.0,0.0,266,1083283200,0.0,6,0.0356,0.1062,0.0707,1.8225,3.864,-1.8574,0.4988
557615.5,1.0,0.0,266,1083283200,0.0,6,0.0356,0.1062,0.0707,1.8225,3.864,-1.8574,0.4988
3495735.7,1.0,1.0,267,1084492800,1.0,8,0.0364,0.0764,0.0563,2.0,-2.2316,-0.5359,0.5
3692396.2,1.0,0.0,267,1084492800,0.0,8,0.0364,0.0764,0.0563,2.0,-2.2316,-0.5359,0.5
3762718.2,1.0,2.0,267,1084492800,0.0,8,0.0364,0.0764,0.0563,2.0,-2.2316,-0.5359,0.5
3762718.2,1.0,2.0,267,1084492800,0.0,8,0.0364,0.0764,0.0563,2.0,-2.2316,-0.5359,0.5
3762718.2,1.0,2.0,267,1084492800,0.0,8,0.0364,0.0764,0.0563,2.0,-2.2316,-0.5359,0.5
3762718.2,1.0,2.0,267,1084492800,0.0,8,0.0364,0.0764,0.0563,2.0,-2.2316,-0.5359,0.5
3495735.7,1.0,1.0,267,1084492800,1.0,8,0.0364,0.0764,0.0563,2.0,-2.2316,-0.5359,0.5
3495735.7,1.0,1.0,267,1084492800,1.0,8,0.0364,0.0764,0.0563,2.0,-2.2316,-0.5359,0.5
1425176.0,1.0,0.0,268,1085356800,0.0,6,0.0363,0.1026,0.0679,1.6597,3.5983,-1.8641,0.4952
1387471.35,1.0,0.0,268,1085356800,0.0,6,0.0363,0.1026,0.0679,1.6597,3.5983,-1.8641,0.4952
1299200.05,1.0,0.0,268,1085356800,1.0,6,0.0363,0.1026,0.0679,1.6597,3.5983,-1.8641,0.4952
1430337.55,1.0,0.0,268,1085356800,0.0,6,0.0363,0.1026,0.0679,1.6597,3.5983,-1.8641,0.4952
1404225.2,1.0,0.0,268,1085356800,0.0,6,0.0363,0.1026,0.0679,1.6597,3.5983,-1.8641,0.4952
1432559.5,1.0,0.0,268,1085356800,0.0,6,0.0363,0.1026,0.0679,1.6597,3.5983,-1.8641,0.4952
644595.1,1.0,0.0,269,1086307200,0.0,4,0.0649,0.1672,0.0699,1.2254,-0.1796,-0.2933,0.25
619607.5,1.0,0.0,269,1086307200,0.0,4,0.0649,0.1672,0.0699,1.2254,-0.1796,-0.2933,0.25
579109.4,1.0,0.0,269,1086307200,1.0,4,0.0649,0.1672,0.0699,1.2254,-0.1796,-0.2933,0.25
675915.8,1.0,0.0,269,1086307200,0.0,4,0.0649,0.1672,0.0699,1.2254,-0.1796,-0.2933,0.25
771723.1,1.0,0.0,270,1086652800,0.0,5,0.0412,0.1209,0.0772,1.9208,2.8542,-1.2716,0.4387
772175.25,1.0,0.0,270,1086652800,0.0,5,0.0412,0.1209,0.0772,1.9208,2.8542,-1.2716,0.4387
768667.5,1.0,0.0,270,1086652800,0.0,5,0.0412,0.1209,0.0772,1.9208,2.8542,-1.2716,0.4387
799825.2,1.0,0.0,270,1086652800,0.0,5,0.0412,0.1209,0.0772,1.9208,2.8542,-1.2716,0.4387
713581.7,1.0,0.0,270,1086652800,1.0,5,0.0412,0.1209,0.0772,1.9208,2.8542,-1.2716,0.4387
567236.0,1.0,0.0,271,1086652800,0.0,5,0.0439,0.1172,0.0755,1.5474,2.3996,-1.5054,0.4439
527438.0,1.0,0.0,271,1086652800,1.0,5,0.0439,0.1172,0.0755,1.5474,2.3996,-1.5054,0.4439
573158.3,1.0,0.0,271,1086652800,0.0,5,0.0439,0.1172,0.0755,1.5474,2.3996,-1.5054,0.4439
587522.9,1.0,0.0,271,1086652800,0.0,5,0.0439,0.1172,0.0755,1.5474,2.3996,-1.5054,0.4439
589244.5,1.0,0.0,271,1086652800,0.0,5,0.0439,0.1172,0.0755,1.5474,2.3996,-1.5054,0.4439
730135.95,1.0,0.0,272,1086652800,1.0,7,0.0499,0.1797,0.0601,1.4512,1.5858,-0.1037,0.2443
790650.2,1.0,0.0,272,1086652800,0.0,7,0.0499,0.1797,0.0601,1.4512,1.5858,-0.1037,0.2443
806817.1,1.0,0.0,272,1086652800,0.0,7,0.0499,0.1797,0.0601,1.4512,1.5858,-0.1037,0.2443
774052.9,1.0,0.0,272,1086652800,0.0,7,0.0499,0.1797,0.0601,1.4512,1.5858,-0.1037,0.2443
810521.75,1.0,0.0,272,1086652800,0.0,7,0.0499,0.1797,0.0601,1.4512,1.5858,-0.1037,0.2443
861312.2,1.0,0.0,272,1086652800,0.0,7,0.0499,0.1797,0.0601,1.4512,1.5858,-0.1037,0.2443
802108.05,1.0,0.0,272,1086652800,0.0,7,0.0499,0.1797,0.0601,1.4512,1.5858,-0.1037,0.2443
831120.6,1.0,0.0,273,1086652800,0.0,4,0.0411,0.1037,0.0419,1.3029,0.3335,-0.048,0.25
848135.5,1.0,0.0,273,1086652800,0.0,4,0.0411,0.1037,0.0419,1.3029,0.3335,-0.048,0.25
880388.6,1.0,0.0,273,1086652800,0.0,4,0.0411,0.1037,0.0419,1.3029,0.3335,-0.048,0.25
797667.3,1.0,0.0,273,1086652800,1.0,4,0.0411,0.1037,0.0419,1.3029,0.3335,-0.048,0.25
860633.75,1.0,0.0,274,1087257600,0.0,6,0.0435,0.1291,0.0715,1.4887,2.8315,-1.7084,0.5202
874852.55,1.0,0.0,274,1087257600,0.0,6,0.0435,0.1291,0.0715,1.4887,2.8315,-1.7084,0.5202
860205.5,1.0,0.0,274,1087257600,0.0,6,0.0435,0.1291,0.0715,1.4887,2.8315,-1.7084,0.5202
774822.2,1.0,0.0,274,1087257600,1.0,6,0.0435,0.1291,0.0715,1.4887,2.8315,-1.7084,0.5202
860202.8,1.0,0.0,274,1087257600,0.0,6,0.0435,0.1291,0.0715,1.4887,2.8315,-1.7084,0.5202
830257.75,1.0,0.0,274,1087257600,0.0,6,0.0435,0.1291,0.0715,1.4887,2.8315,-1.7084,0.5202
901006.35,1.0,0.0,275,1087257600,0.0,7,0.0363,0.1159,0.0725,1.8292,3.603,-1.7611,0.4827
829188.2,1.0,0.0,275,1087257600,1.0,7,0.0363,0.1159,0.0725,1.8292,3.603,-1.7611,0.4827
889314.0,1.0,0.0,275,1087257600,0.0,7,0.0363,0.1159,0.0725,1.8292,3.603,-1.7611,0.4827
925300.8,1.0,0.0,275,1087257600,0.0,7,0.0363,0.1159,0.0725,1.8292,3.603,-1.7611,0.4827
921321.25,1.0,0.0,275,1087257600,0.0,7,0.0363,0.1159,0.0725,1.8292,3.603,-1.7611,0.4827
914336.4,1.0,0.0,275,1087257600,0.0,7,0.0363,0.1159,0.0725,1.8292,3.603,-1.7611,0.4827
895242.75,1.0,0.0,275,1087257600,0.0,7,0.0363,0.1159,0.0725,1.8292,3.603,-1.7611,0.4827
592374.8,1.0,0.0,276,1087257600,0.0,5,0.0383,0.1101,0.0465,1.3816,0.8121,-0.4801,0.2226
557049.5,1.0,0.0,276,1087257600,1.0,5,0.0383,0.1101,0.0465,1.3816,0.8121,-0.4801,0.2226
582957.45,1.0,0.0,276,1087257600,0.0,5,0.0383,0.1101,0.0465,1.3816,0.8121,-0.4801,0.2226
618354.6,1.0,0.0,276,1087257600,0.0,5,0.0383,0.1101,0.0465,1.3816,0.8121,-0.4801,0.2226
600135.75,1.0,0.0,276,1087257600,0.0,5,0.0383,0.1101,0.0465,1.3816,0.8121,-0.4801,0.2226
920465.3,1.0,0.0,277,1087257600,0.0,3,0.0489,0.1027,0.0472,1.4142,0.0,0.2414,0.3333
834768.35,1.0,0.0,277,1087257600,1.0,3,0.0489,0.1027,0.0472,1.4142,0.0,0.2414,0.3333
874155.3,1.0,0.0,277,1087257600,0.0,3,0.0489,0.1027,0.0472,1.4142,0.0,0.2414,0.3333
898295.8,1.0,0.0,278,1087344000,0.0,7,0.0352,0.1062,0.043,1.2209,-0.4113,-0.5228,0.292
930450.55,1.0,0.0,278,1087344000,0.0,7,0.0352,0.1062,0.043,1.2209,-0.4113,-0.5228,0.292
886329.2,1.0,0.0,278,1087344000,0.0,7,0.0352,0.1062,0.043,1.2209,-0.4113,-0.5228,0.292
849797.9,1.0,0.0,278,1087344000,1.0,7,0.0352,0.1062,0.043,1.2209,-0.4113,-0.5228,0.292
940020.5,1.0,0.0,278,1087344000,0.0,7,0.0352,0.1062,0.043,1.2209,-0.4113,-0.5228,0.292
927700.3,1.0,0.0,278,1087344000,0.0,7,0.0352,0.1062,0.043,1.2209,-0.4113,-0.5228,0.292
888522.05,1.0,0.0,278,1087344000,0.0,7,0.0352,0.1062,0.043,1.2209,-0.4113,-0.5228,0.292
1643336.0,1.0,0.0,279,1087430400,0.0,5,0.0448,0.1203,0.0832,1.6621,2.9203,-1.6392,0.4916
1699640.45,1.0,0.0,279,1087430400,0.0,5,0.0448,0.1203,0.0832,1.6621,2.9203,-1.6392,0.4916
1517071.75,1.0,0.0,279,1087430400,1.0,5,0.0448,0.1203,0.0832,1.6621,2.9203,-1.6392,0.4916
1692777.2,1.0,0.0,279,1087430400,0.0,5,0.0448,0.1203,0.0832,1.6621,2.9203,-1.6392,0.4916
1652228.1,1.0,0.0,279,1087430400,0.0,5,0.0448,0.1203,0.0832,1.6621,2.9203,-1.6392,0.4916
628859.6,1.0,0.0,280,1088726400,0.0,5,0.0342,0.0986,0.0482,1.5497,1.5728,-0.7968,0.2885
641080.8,1.0,0.0,280,1088726400,0.0,5,0.0342,0.0986,0.0482,1.5497,1.5728,-0.7968,0.2885
659122.65,1.0,0.0,280,1088726400,0.0,5,0.0342,0.0986,0.0482,1.5497,1.5728,-0.7968,0.2885
599955.55,1.0,0.0,280,1088726400,1.0,5,0.0342,0.0986,0.0482,1.5497,1.5728,-0.7968,0.2885
637513.85,1.0,0.0,280,1088726400,0.0,5,0.0342,0.0986,0.0482,1.5497,1.5728,-0.7968,0.2885
740085.15,1.0,0.0,281,1089590400,0.0,7,0.0366,0.1118,0.0449,1.1799,0.5161,-0.9703,0.3265
720244.55,1.0,0.0,281,1089590400,0.0,7,0.0366,0.1118,0.0449,1.1799,0.5161,-0.9703,0.3265
751903.95,1.0,0.0,281,1089590400,0.0,7,0.0366,0.1118,0.0449,1.1799,0.5161,-0.9703,0.3265
710459.65,1.0,0.0,281,1089590400,0.0,7,0.0366,0.1118,0.0449,1.1799,0.5161,-0.9703,0.3265
737299.4,1.0,0.0,281,1089590400,0.0,7,0.0366,0.1118,0.0449,1.1799,0.5161,-0.9703,0.3265
679902.9,1.0,0.0,281,1089590400,1.0,7,0.0366,0.1118,0.0449,1.1799,0.5161,-0.9703,0.3265
755919.6,1.0,0.0,281,1089590400,0.0,7,0.0366,0.1118,0.0449,1.1799,0.5161,-0.9703,0.3265
94797.1,1.0,0.0,282,1093219200,1.0,5,0.0464,0.1218,0.0716,1.3807,1.7572,-1.3838,0.3926
106262.55,1.0,0.0,282,1093219200,0.0,5,0.0464,0.1218,0.0716,1.3807,1.7572,-1.3838,0.3926
101588.4,1.0,0.0,282,1093219200,0.0,5,0.0464,0.1218,0.0716,1.3807,1.7572,-1.3838,0.3926
103735.0,1.0,0.0,282,1093219200,0.0,5,0.0464,0.1218,0.0716,1.3807,1.7572,-1.3838,0.3926
106347.55,1.0,0.0,282,1093219200,0.0,5,0.0464,0.1218,0.0716,1.3807,1.7572,-1.3838,0.3926
995128.2,1.0,0.0,283,1093996800,0.0,4,0.0464,0.1064,0.036,0.7923,-3.0798,-0.3511,0.3481
931823.55,1.0,0.0,283,1093996800,0.0,4,0.0464,0.1064,0.036,0.7923,-3.0798,-0.3511,0.3481
899460.7,1.0,0.0,283,1093996800,1.0,4,0.0464,0.1064,0.036,0.7923,-3.0798,-0.3511,0.3481
980599.15,1.0,0.0,283,1093996800,0.0,4,0.0464,0.1064,0.036,0.7923,-3.0798,-0.3511,0.3481
1847818.05,1.0,1.0,284,1097107200,1.0,4,0.0452,0.0909,0.069,1.7321,-4.9433,0.1847,0.5
2015746.1,1.0,0.0,284,1097107200,0.0,4,0.0452,0.0909,0.069,1.7321,-4.9433,0.1847,0.5
1847818.05,1.0,1.0,284,1097107200,1.0,4,0.0452,0.0909,0.069,1.7321,-4.9433,0.1847,0.5
1975264.85,1.0,0.0,284,1097107200,0.0,4,0.0452,0.0909,0.069,1.7321,-4.9433,0.1847,0.5
1701414.25,1.0,0.0,285,1098230400,0.0,6,0.043,0.1303,0.0503,1.2118,0.2705,-0.6045,0.2195
1679818.9,1.0,0.0,285,1098230400,0.0,6,0.043,0.1303,0.0503,1.2118,0.2705,-0.6045,0.2195
1774001.2,1.0,0.0,285,1098230400,0.0,6,0.043,0.1303,0.0503,1.2118,0.2705,-0.6045,0.2195
1743136.15,1.0,0.0,285,1098230400,0.0,6,0.043,0.1303,0.0503,1.2118,0.2705,-0.6045,0.2195
1569483.2,1.0,0.0,285,1098230400,1.0,6,0.043,0.1303,0.0503,1.2118,0.2705,-0.6045,0.2195
1648454.05,1.0,0.0,285,1098230400,0.0,6,0.043,0.1303,0.0503,1.2118,0.2705,-0.6045,0.2195
1200699.25,1.0,0.0,286,1098835200,0.0,7,0.0368,0.109,0.0492,1.239,0.8774,-1.1844,0.3888
1231655.25,1.0,0.0,286,1098835200,0.0,7,0.0368,0.109,0.0492,1.239,0.8774,-1.1844,0.3888
1243779.1,1.0,0.0,286,1098835200,0.0,7,0.0368,0.109,0.0492,1.239,0.8774,-1.1844,0.3888
1254162.45,1.0,0.0,286,1098835200,0.0,7,0.0368,0.109,0.0492,1.239,0.8774,-1.1844,0.3888
1186611.7,1.0,0.0,286,1098835200,0.0,7,0.0368,0.109,0.0492,1.239,0.8774,-1.1844,0.3888
1250583.6,1.0,0.0,286,1098835200,0.0,7,0.0368,0.109,0.0492,1.239,0.8774,-1.1844,0.3888
1130916.8,1.0,0.0,286,1098835200,1.0,7,0.0368,0.109,0.0492,1.239,0.8774,-1.1844,0.3888
387040.4,1.0,0.0,287,1108684800,0.0,6,0.0405,0.129,0.0456,1.506,1.0561,0.3329,0.2039
393219.0,1.0,0.0,287,1108684800,1.0,6,0.0405,0.129,0.0456,1.506,1.0561,0.3329,0.2039
363694.2,1.0,0.0,287,1108684800,0.0,6,0.0405,0.129,0.0456,1.506,1.0561,0.3329,0.2039
410599.45,1.0,0.0,287,1108684800,0.0,6,0.0405,0.129,0.0456,1.506,1.0561,0.3329,0.2039
380295.0,1.0,0.0,287,1108684800,0.0,6,0.0405,0.129,0.0456,1.506,1.0561,0.3329,0.2039
380473.6,1.0,0.0,287,1108684800,0.0,6,0.0405,0.129,0.0456,1.506,1.0561,0.3329,0.2039
269974.85,1.0,0.0,288,1109030400,0.0,6,0.0335,0.0865,0.0143,0.4466,-1.718,-0.037,0.2764
277530.95,1.0,0.0,288,1109030400,0.0,6,0.0335,0.0865,0.0143,0.4466,-1.718,-0.037,0.2764
256597.15,1.0,0.0,288,1109030400,1.0,6,0.0335,0.0865,0.0143,0.4466,-1.718,-0.037,0.2764
278794.85,1.0,0.0,288,1109030400,0.0,6,0.0335,0.0865,0.0143,0.4466,-1.718,-0.037,0.2764
260266.1,1.0,0.0,288,1109030400,0.0,6,0.0335,0.0865,0.0143,0.4466,-1.718,-0.037,0.2764
266170.1,1.0,0.0,288,1109030400,0.0,6,0.0335,0.0865,0.0143,0.4466,-1.718,-0.037,0.2764
1035821.6,1.0,0.0,289,1109289600,0.0,7,0.0394,0.1217,0.0208,0.5803,-0.5158,-0.2093,0.1984
990270.25,1.0,0.0,289,1109289600,0.0,7,0.0394,0.1217,0.0208,0.5803,-0.5158,-0.2093,0.1984
1038694.2,1.0,0.0,289,1109289600,0.0,7,0.0394,0.1217,0.0208,0.5803,-0.5158,-0.2093,0.1984
970063.5,1.0,0.0,289,1109289600,1.0,7,0.0394,0.1217,0.0208,0.5803,-0.5158,-0.2093,0.1984
1065195.35,1.0,0.0,289,1109289600,0.0,7,0.0394,0.1217,0.0208,0.5803,-0.5158,-0.2093,0.1984
1088115.75,1.0,0.0,289,1109289600,0.0,7,0.0394,0.1217,0.0208,0.5803,-0.5158,-0.2093,0.1984
1027214.9,1.0,0.0,289,1109289600,0.0,7,0.0394,0.1217,0.0208,0.5803,-0.5158,-0.2093,0.1984
492190.4,1.0,0.0,290,1109635200,0.0,7,0.0265,0.0832,0.0379,1.448,0.8881,-0.9105,0.3134
477491.15,1.0,0.0,290,1109635200,0.0,7,0.0265,0.0832,0.0379,1.448,0.8881,-0.9105,0.3134
475953.55,1.0,0.0,290,1109635200,0.0,7,0.0265,0.0832,0.0379,1.448,0.8881,-0.9105,0.3134
496688.6,1.0,0.0,290,1109635200,0.0,7,0.0265,0.0832,0.0379,1.448,0.8881,-0.9105,0.3134
458556.75,1.0,0.0,290,1109635200,1.0,7,0.0265,0.0832,0.0379,1.448,0.8881,-0.9105,0.3134
482790.45,1.0,0.0,290,1109635200,0.0,7,0.0265,0.0832,0.0379,1.448,0.8881,-0.9105,0.3134
489234.6,1.0,0.0,290,1109635200,0.0,7,0.0265,0.0832,0.0379,1.448,0.8881,-0.9105,0.3134
36801.35,1.0,0.0,291,1109635200,0.0,3,0.1214,0.2616,0.2218,1.4142,0.0,-1.578,0.5145
38000.0,1.0,0.0,291,1109635200,0.0,3,0.1214,0.2616,0.2218,1.4142,0.0,-1.578,0.5145
30120.45,1.0,0.0,291,1109635200,1.0,3,0.1214,0.2616,0.2218,1.4142,0.0,-1.578,0.5145
47748.6,1.0,0.0,292,1109635200,0.0,3,0.1774,0.3573,0.0233,1.4142,0.0,1.7055,0.6013
36000.0,1.0,0.0,292,1109635200,0.0,3,0.1774,0.3573,0.0233,1.4142,0.0,1.7055,0.6013
