Tender,Date,Competitors,Bid_value_without_inflation,Winner,Bid_value,Bid_value_inflation_raw_milk_price_adjusted_bid,Collusive_competitor,only_cartels_bidding_on_contract,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
3523,1990,12,0.1543,0,0.1004449878493317,0.0207449878493317,0,0,4,0.0226,0.0523,0.0085,0.0,-0.3162,0.8673,0.3375,0
3523,1990,104,0.161,0,0.1048065006075334,0.0251065006075334,0,0,4,0.0226,0.0523,0.0085,0.0,-0.3162,0.8673,0.3375,0
2824,1988,92,0.1204,1,0.084540366972477,0.017940366972477,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3223,1989,92,0.1241,1,0.0836967112509834,0.0128967112509834,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3584,1990,92,0.1625,0,0.1057829586877278,0.0260829586877278,0,0,2,0.0212,0.0304,0.0304,0.0,0.0,0.0,0.5,0
3584,1990,104,0.1577,1,0.1026582928311057,0.0229582928311057,0,0,2,0.0212,0.0304,0.0304,0.0,0.0,0.0,0.5,0
2371,1987,64,0.1259,1,0.0908124200605856,0.0207124200605856,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2780,1988,64,0.129,1,0.0905789646133682,0.0239789646133682,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3183,1989,64,0.132,1,0.0890247049567269,0.0182247049567269,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3551,1990,64,0.1689999999999999,0,0.1100142770352369,0.0303142770352369,1,1,2,0.0913,0.138,0.138,0.0,0.0,0.0,0.5,1
3551,1990,43,0.1485,1,0.0966693499392466,0.0169693499392466,1,1,2,0.0913,0.138,0.138,0.0,0.0,0.0,0.5,1
1146,1984,6,0.125,0,0.097764598540146,0.0236645985401459,0,0,3,0.014,0.0246,0.0,14.1989,0.0,-1.7321,0.6667,0
1146,1984,29,0.125,0,0.097764598540146,0.0236645985401459,0,0,3,0.014,0.0246,0.0,14.1989,0.0,-1.7321,0.6667,0
1146,1984,73,0.122,1,0.0954182481751824,0.0213182481751824,0,0,3,0.014,0.0246,0.0,14.1989,0.0,-1.7321,0.6667,0
1485,1985,6,0.125,0,0.0944552186177715,0.0236552186177715,0,0,4,0.0245,0.0504,0.0168,0.0,-3.9012,-0.3704,0.5,0
1485,1985,29,0.125,0,0.0944552186177715,0.0236552186177715,0,0,4,0.0245,0.0504,0.0168,0.0,-3.9012,-0.3704,0.5,0
1485,1985,3,0.119,1,0.0899213681241184,0.0191213681241184,0,0,4,0.0245,0.0504,0.0168,0.0,-3.9012,-0.3704,0.5,0
1485,1985,73,0.121,0,0.0914326516220028,0.0206326516220028,0,0,4,0.0245,0.0504,0.0168,0.0,-3.9012,-0.3704,0.5,0
1846,1986,6,0.123,0,0.0908614270941054,0.0208614270941054,0,0,4,0.0472,0.1148,0.1148,0.0,2.7286,1.4532,0.4799,0
1846,1986,29,0.123,0,0.0908614270941054,0.0208614270941054,0,0,4,0.0472,0.1148,0.1148,0.0,2.7286,1.4532,0.4799,0
1846,1986,3,0.133,0,0.0982485349879352,0.0282485349879351,0,0,4,0.0472,0.1148,0.1148,0.0,2.7286,1.4532,0.4799,0
1846,1986,73,0.1193,1,0.0881281971733884,0.0181281971733884,0,0,4,0.0472,0.1148,0.1148,0.0,2.7286,1.4532,0.4799,0
2228,1987,6,0.136,0,0.098097610232245,0.027997610232245,0,0,3,0.012,0.021,0.021,0.0,0.0,-1.7321,0.6667,0
2228,1987,29,0.136,0,0.098097610232245,0.027997610232245,0,0,3,0.012,0.021,0.021,0.0,0.0,-1.7321,0.6667,0
2228,1987,73,0.1332,1,0.0960779535509929,0.0259779535509929,0,0,3,0.012,0.021,0.021,0.0,0.0,-1.7321,0.6667,0
2638,1988,6,0.136,0,0.0954941022280472,0.0288941022280471,0,0,4,0.045,0.1163,0.1163,0.0,1.5331,0.2441,0.2833,0
2638,1988,29,0.136,0,0.0954941022280472,0.0288941022280471,0,0,4,0.045,0.1163,0.1163,0.0,1.5331,0.2441,0.2833,0
2638,1988,3,0.144,0,0.1011114023591087,0.0345114023591087,0,0,4,0.045,0.1163,0.1163,0.0,1.5331,0.2441,0.2833,0
2638,1988,73,0.129,1,0.0905789646133682,0.0239789646133682,0,0,4,0.045,0.1163,0.1163,0.0,1.5331,0.2441,0.2833,0
253,1981,15,0.1375,1,0.1248569915254237,0.0479569915254237,0,0,2,0.0127,0.0182,0.0,-11.823,0.0,0.0,0.5,0
253,1981,112,0.14,0,0.1271271186440677,0.0502271186440677,0,0,2,0.0127,0.0182,0.0,-11.823,0.0,0.0,0.5,0
526,1982,15,0.1375,1,0.1165595332278481,0.040559533227848,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
813,1983,15,0.1375,1,0.1113825363825364,0.0349825363825364,0,0,3,0.0363,0.0727,0.0545,0.5117,0.0,-1.2933,0.4167,0
813,1983,112,0.145,0,0.1174579474579474,0.0410579474579474,0,0,3,0.0363,0.0727,0.0545,0.5117,0.0,-1.2933,0.4167,0
813,1983,113,0.1475,0,0.1194830844830844,0.0430830844830845,0,0,3,0.0363,0.0727,0.0545,0.5117,0.0,-1.2933,0.4167,0
1133,1984,15,0.1375,1,0.1075410583941606,0.0334410583941606,0,0,2,0.0127,0.0182,0.0182,-50.9422,0.0,0.0,0.5,0
1133,1984,113,0.14,0,0.1094963503649635,0.0353963503649635,0,0,2,0.0127,0.0182,0.0182,-50.9422,0.0,0.0,0.5,0
1472,1985,15,0.1425,1,0.1076789492242595,0.0368789492242595,0,0,2,0.0594,0.0877,0.0877,0.0,0.0,0.0,0.5,0
1472,1985,113,0.155,0,0.1171244710860366,0.0463244710860366,0,0,2,0.0594,0.0877,0.0877,0.0,0.0,0.0,0.5,0
1831,1986,15,0.1425,1,0.1052662874870734,0.0352662874870734,0,0,2,0.0594,0.0877,0.0877,0.0,0.0,0.0,0.5,0
1831,1986,113,0.155,0,0.1145001723543605,0.0445001723543605,0,0,2,0.0594,0.0877,0.0877,0.0,0.0,0.0,0.5,0
2210,1987,15,0.1425,1,0.1027860989565802,0.0326860989565802,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2621,1988,15,0.15,1,0.1053243774574049,0.0387243774574049,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3038,1989,15,0.1475,1,0.0994783634933123,0.0286783634933123,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3429,1990,15,0.1558,1,0.1014214459295261,0.0217214459295261,0,0,2,0.0193,0.0276,0.0276,0.0,0.0,0.0,0.5,0
3429,1990,113,0.1601,0,0.1042206257594167,0.0245206257594167,0,0,2,0.0193,0.0276,0.0276,0.0,0.0,0.0,0.5,0
261,1981,73,0.127,1,0.1153224576271186,0.0384224576271186,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
822,1983,25,0.1185,1,0.095991494991495,0.019591494991495,0,0,2,0.0206,0.0295,0.0295,2.4859,0.0,0.0,0.5,0
822,1983,73,0.122,0,0.0988266868266868,0.0224266868266868,0,0,2,0.0206,0.0295,0.0295,2.4859,0.0,0.0,0.5,0
1141,1984,112,0.1285,1,0.10050200729927,0.02640200729927,0,0,2,0.0055,0.0078,0.0078,-1.6178,0.0,0.0,0.5,0
1141,1984,73,0.1295,0,0.1012841240875912,0.0271841240875912,0,0,2,0.0055,0.0078,0.0078,-1.6178,0.0,0.0,0.5,0
1481,1985,112,0.1305,1,0.0986112482369534,0.0278112482369534,0,0,2,0.0054,0.0077,0.0077,0.0,0.0,0.0,0.5,0
1481,1985,73,0.1315,0,0.0993668899858956,0.0285668899858956,0,0,2,0.0054,0.0077,0.0077,0.0,0.0,0.0,0.5,0
1841,1986,73,0.1094,1,0.080814960358497,0.010814960358497,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2222,1987,112,0.1275,1,0.0919665095927297,0.0218665095927297,0,0,2,0.0028,0.0039,0.0,0.0,0.0,0.0,0.5,0
2222,1987,12,0.128,0,0.0923271625715247,0.0222271625715247,0,0,2,0.0028,0.0039,0.0,0.0,0.0,0.0,0.5,0
2632,1988,112,0.129,1,0.0905789646133682,0.0239789646133682,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3048,1989,112,0.141,1,0.0950945712037765,0.0242945712037765,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3438,1990,112,0.156,1,0.1015516403402187,0.0218516403402187,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
215,1980,104,0.1235,0,0.1235,0.0517,0,0,2,0.0023,0.0032,0.0032,-3.7405,0.0,0.0,0.5,0
215,1980,106,0.1231,1,0.1231,0.0513,0,0,2,0.0023,0.0032,0.0032,-3.7405,0.0,0.0,0.5,0
490,1981,104,0.129,1,0.1171385593220338,0.0402385593220338,0,0,1,0.0,0.0,0.0,-5.184,0.0,0.0,0.0,0
771,1982,104,0.1247,1,0.1057089003164556,0.0297089003164556,0,0,2,0.0079,0.0112,0.0112,-7.5696,0.0,0.0,0.5,0
771,1982,106,0.1261,0,0.1068956882911392,0.0308956882911392,0,0,2,0.0079,0.0112,0.0112,-7.5696,0.0,0.0,0.5,0
1089,1983,104,0.1224,1,0.0991507087507087,0.0227507087507087,0,0,2,0.0898,0.1356,0.1356,5.0979,0.0,0.0,0.5,0
1089,1983,106,0.139,0,0.1125976185976186,0.0361976185976186,0,0,2,0.0898,0.1356,0.1356,5.0979,0.0,0.0,0.5,0
1425,1984,104,0.129,1,0.1008930656934306,0.0267930656934306,0,0,2,0.0227,0.0326,0.0,0.0,0.0,0.0,0.5,0
1425,1984,106,0.1332,0,0.1041779562043795,0.0300779562043795,0,0,2,0.0227,0.0326,0.0,0.0,0.0,0.0,0.5,0
1779,1985,104,0.128,1,0.096722143864598,0.025922143864598,0,0,2,0.0201,0.0289,0.0,0.0,0.0,0.0,0.5,0
1779,1985,106,0.1317,0,0.099518018335684,0.028718018335684,0,0,2,0.0201,0.0289,0.0,0.0,0.0,0.0,0.5,0
2154,1986,104,0.128,1,0.0945549810410203,0.0245549810410203,0,0,3,0.0663,0.1328,0.0289,0.0,0.0,1.4043,0.449,0
2154,1986,92,0.145,0,0.1071130644605308,0.0371130644605308,0,0,3,0.0663,0.1328,0.0289,0.0,0.0,1.4043,0.449,0
2154,1986,106,0.1317,0,0.0972882109617373,0.0272882109617373,0,0,3,0.0663,0.1328,0.0289,0.0,0.0,1.4043,0.449,0
2563,1987,104,0.1353,1,0.097592696061932,0.027492696061932,0,0,3,0.0398,0.0717,0.0717,0.0,0.0,1.7263,0.6357,0
2563,1987,92,0.145,0,0.1045893638505553,0.0344893638505553,0,0,3,0.0398,0.0717,0.0717,0.0,0.0,1.7263,0.6357,0
2563,1987,106,0.1356,0,0.097809087849209,0.027709087849209,0,0,3,0.0398,0.0717,0.0717,0.0,0.0,1.7263,0.6357,0
2979,1988,104,0.1354,1,0.0950728047182175,0.0284728047182175,0,0,2,0.0484,0.0709,0.0709,0.0,0.0,0.0,0.5,0
2979,1988,92,0.145,0,0.1018135648754914,0.0352135648754914,0,0,2,0.0484,0.0709,0.0709,0.0,0.0,0.0,0.5,0
3376,1989,104,0.1414,1,0.0953643430369787,0.0245643430369787,0,0,2,0.0829,0.1245,0.1245,0.0,0.0,0.0,0.5,0
3376,1989,92,0.159,0,0.1072343036978756,0.0364343036978756,0,0,2,0.0829,0.1245,0.1245,0.0,0.0,0.0,0.5,0
3714,1990,104,0.1535,1,0.0999242102065613,0.0202242102065613,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,1980,73,0.1075,1,0.1075,0.0357,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
264,1981,40,0.1237,1,0.1123258898305084,0.0354258898305084,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
536,1982,73,0.1125,1,0.0953668908227848,0.0193668908227848,0,0,4,0.058,0.1378,0.0898,3.0057,1.5652,-1.4112,0.4419,0
536,1982,40,0.1226,0,0.1039287183544303,0.0279287183544303,0,0,4,0.058,0.1378,0.0898,3.0057,1.5652,-1.4112,0.4419,0
536,1982,104,0.128,0,0.108506329113924,0.032506329113924,0,0,4,0.058,0.1378,0.0898,3.0057,1.5652,-1.4112,0.4419,0
536,1982,106,0.1271,0,0.1077433939873417,0.0317433939873417,0,0,4,0.058,0.1378,0.0898,3.0057,1.5652,-1.4112,0.4419,0
825,1983,73,0.1185,1,0.095991494991495,0.019591494991495,0,0,4,0.0696,0.173,0.1097,-0.607,-1.535,0.2555,0.25,0
825,1983,40,0.124,0,0.1004467964467964,0.0240467964467964,0,0,4,0.0696,0.173,0.1097,-0.607,-1.535,0.2555,0.25,0
825,1983,104,0.1315,0,0.1065222075222075,0.0301222075222075,0,0,4,0.0696,0.173,0.1097,-0.607,-1.535,0.2555,0.25,0
825,1983,106,0.139,0,0.1125976185976186,0.0361976185976186,0,0,4,0.0696,0.173,0.1097,-0.607,-1.535,0.2555,0.25,0
1144,1984,73,0.12,1,0.0938540145985401,0.0197540145985401,0,0,4,0.0333,0.0767,0.0458,-0.4244,0.8067,-1.237,0.4239,0
1144,1984,40,0.1255,0,0.0981556569343065,0.0240556569343065,0,0,4,0.0333,0.0767,0.0458,-0.4244,0.8067,-1.237,0.4239,0
1144,1984,104,0.1285,0,0.10050200729927,0.02640200729927,0,0,4,0.0333,0.0767,0.0458,-0.4244,0.8067,-1.237,0.4239,0
1144,1984,106,0.1292,0,0.1010494890510949,0.0269494890510949,0,0,4,0.0333,0.0767,0.0458,-0.4244,0.8067,-1.237,0.4239,0
1484,1985,40,0.1222,1,0.0923394217207334,0.0215394217207334,0,0,4,0.0247,0.0516,0.0106,0.0,-4.8302,-0.093,0.373,0
1484,1985,73,0.1235,0,0.0933217559943582,0.0225217559943582,0,0,4,0.0247,0.0516,0.0106,0.0,-4.8302,-0.093,0.373,0
1484,1985,104,0.1285,0,0.0970999647390691,0.0262999647390691,0,0,4,0.0247,0.0516,0.0106,0.0,-4.8302,-0.093,0.373,0
1484,1985,106,0.1277,0,0.0964954513399153,0.0256954513399153,0,0,4,0.0247,0.0516,0.0106,0.0,-4.8302,-0.093,0.373,0
1844,1986,40,0.1222,1,0.0902704584625991,0.020270458462599,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2225,1987,40,0.1238,1,0.0892976775496465,0.0191976775496465,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2635,1988,40,0.1238,1,0.0869277195281782,0.0203277195281782,0,0,2,0.0586,0.0864,0.0864,0.0,0.0,0.0,0.5,0
2635,1988,104,0.1345,0,0.0944408584534731,0.0278408584534731,0,0,2,0.0586,0.0864,0.0864,0.0,0.0,0.0,0.5,0
3051,1989,40,0.1328,1,0.0895642486231313,0.0187642486231313,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3440,1990,40,0.1487,1,0.0967995443499392,0.0170995443499392,0,0,3,0.0355,0.0733,0.0733,0.0,0.0,0.3547,0.3333,0
3440,1990,12,0.1596,0,0.1038951397326852,0.0241951397326852,0,0,3,0.0355,0.0733,0.0733,0.0,0.0,0.3547,0.3333,0
3440,1990,104,0.1535,0,0.0999242102065613,0.0202242102065613,0,0,3,0.0355,0.0733,0.0733,0.0,0.0,0.3547,0.3333,0
26,1980,43,0.1169999999999999,1,0.1169999999999999,0.0452,1,0,2,0.012,0.0171,0.0171,6.9302,0.0,0.0,0.5,1
26,1980,119,0.119,0,0.119,0.0471999999999999,1,0,2,0.012,0.0171,0.0171,6.9302,0.0,0.0,0.5,0
282,1981,22,0.123,0,0.1116902542372881,0.0347902542372881,1,1,3,0.0921,0.1942,0.0573,3.2323,0.0,1.1122,0.3717,1
282,1981,43,0.103,1,0.0935292372881355,0.0166292372881355,1,1,3,0.0921,0.1942,0.0573,3.2323,0.0,1.1122,0.3717,1
282,1981,64,0.1089,0,0.0988867372881355,0.0219867372881355,1,1,3,0.0921,0.1942,0.0573,3.2323,0.0,1.1122,0.3717,1
554,1982,43,0.1458,1,0.1235954905063291,0.0475954905063291,1,1,3,0.0276,0.0494,0.0494,-16.0856,0.0,-1.7321,0.6667,1
554,1982,22,0.153,0,0.1296989715189873,0.0536989715189873,1,1,3,0.0276,0.0494,0.0494,-16.0856,0.0,-1.7321,0.6667,1
554,1982,64,0.153,0,0.1296989715189873,0.0536989715189873,1,1,3,0.0276,0.0494,0.0494,-16.0856,0.0,-1.7321,0.6667,1
849,1983,43,0.1011,1,0.0818965412965413,0.0054965412965412,1,1,3,0.026,0.0534,0.0257,3.4629,0.0,0.111,0.3333,1
849,1983,22,0.1065,0,0.0862708372708372,0.0098708372708372,1,1,3,0.026,0.0534,0.0257,3.4629,0.0,0.111,0.3333,1
849,1983,64,0.1037,0,0.0840026838026838,0.0076026838026838,1,1,3,0.026,0.0534,0.0257,3.4629,0.0,0.111,0.3333,1
1169,1984,43,0.1175,1,0.0918987226277372,0.0177987226277372,1,0,4,0.0904,0.234,0.0,-0.8544,2.1231,1.1899,0.3864,1
1169,1984,10,0.125,0,0.097764598540146,0.0236645985401459,1,0,4,0.0904,0.234,0.0,-0.8544,2.1231,1.1899,0.3864,0
1169,1984,22,0.145,0,0.1134069343065693,0.0393069343065693,1,0,4,0.0904,0.234,0.0,-0.8544,2.1231,1.1899,0.3864,1
1169,1984,64,0.1275,0,0.0997198905109489,0.0256198905109489,1,0,4,0.0904,0.234,0.0,-0.8544,2.1231,1.1899,0.3864,1
1510,1985,43,0.1295,1,0.0978556064880112,0.0270556064880112,1,1,3,0.0404,0.0811,0.0,0.0,0.0,1.1521,0.381,1
1510,1985,22,0.1325,0,0.1001225317348378,0.0293225317348378,1,1,3,0.0404,0.0811,0.0,0.0,0.0,1.1521,0.381,1
1510,1985,64,0.14,0,0.1057898448519041,0.034989844851904,1,1,3,0.0404,0.0811,0.0,0.0,0.0,1.1521,0.381,1
1872,1986,43,0.132,1,0.0975098241985522,0.0275098241985522,1,1,3,0.073,0.1553,0.1553,0.0,0.0,0.6395,0.3333,1
1872,1986,22,0.1525,0,0.1126533953809031,0.0426533953809031,1,1,3,0.073,0.1553,0.1553,0.0,0.0,0.6395,0.3333,1
1872,1986,64,0.14,0,0.103419510513616,0.033419510513616,1,1,3,0.073,0.1553,0.1553,0.0,0.0,0.6395,0.3333,1
2254,1987,43,0.1475,1,0.1063926287445304,0.0362926287445304,1,1,3,0.0364,0.0678,0.0637,0.0,0.0,-1.7098,0.6067,1
2254,1987,22,0.1575,0,0.1136056883204308,0.0435056883204308,1,1,3,0.0364,0.0678,0.0637,0.0,0.0,-1.7098,0.6067,1
2254,1987,64,0.1569,0,0.1131729047458768,0.0430729047458768,1,1,3,0.0364,0.0678,0.0637,0.0,0.0,-1.7098,0.6067,1
2664,1988,43,0.15,1,0.1053243774574049,0.0387243774574049,1,1,3,0.0633,0.1333,0.1333,0.0,0.0,0.6409,0.3333,1
2664,1988,22,0.17,0,0.1193676277850589,0.0527676277850589,1,1,3,0.0633,0.1333,0.1333,0.0,0.0,0.6409,0.3333,1
2664,1988,64,0.1578,0,0.11080124508519,0.04420124508519,1,1,3,0.0633,0.1333,0.1333,0.0,0.0,0.6409,0.3333,1
3077,1989,43,0.1275,1,0.0859897718332022,0.0151897718332022,1,1,2,0.0191,0.0275,0.0275,0.0,0.0,0.0,0.5,1
3077,1989,64,0.131,0,0.0883502753737214,0.0175502753737214,1,1,2,0.0191,0.0275,0.0275,0.0,0.0,0.0,0.5,1
3460,1990,43,0.163,1,0.1061084447144592,0.0264084447144592,1,1,2,0.0662,0.0982,0.0982,0.0,0.0,0.0,0.5,1
3460,1990,64,0.179,0,0.1165239975698663,0.0368239975698663,1,1,2,0.0662,0.0982,0.0982,0.0,0.0,0.0,0.5,1
235,1980,104,0.1218,1,0.1218,0.05,0,0,1,0.0,0.0,0.0,-3.3986,0.0,0.0,0.0,0
509,1981,104,0.1253,1,0.1137787711864406,0.0368787711864406,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
790,1982,104,0.1248,1,0.1057936708860759,0.0297936708860759,0,0,1,0.0,0.0,0.0,-2.3468,0.0,0.0,0.0,0
1110,1983,104,0.1295,1,0.1049020979020979,0.0285020979020979,0,0,1,0.0,0.0,0.0,-2.1575,0.0,0.0,0.0,0
1448,1984,104,0.131,1,0.102457299270073,0.028357299270073,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1803,1985,104,0.13,1,0.0982334273624823,0.0274334273624823,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2183,1986,104,0.129,1,0.0952936918304033,0.0252936918304032,0,0,2,0.0826,0.124,0.0,0.0,0.0,0.0,0.5,0
2183,1986,92,0.145,0,0.1071130644605308,0.0371130644605308,0,0,2,0.0826,0.124,0.0,0.0,0.0,0.0,0.5,0
2594,1987,104,0.1343,1,0.0968713901043419,0.0267713901043419,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3010,1988,104,0.1354,0,0.0950728047182175,0.0284728047182175,0,0,2,0.0342,0.0496,0.0,0.0,0.0,0.0,0.5,0
3010,1988,12,0.129,1,0.0905789646133682,0.0239789646133682,0,0,2,0.0342,0.0496,0.0,0.0,0.0,0.0,0.5,0
3406,1989,104,0.1414,1,0.0953643430369787,0.0245643430369787,0,0,2,0.0757,0.1132,0.1132,0.0,0.0,0.0,0.5,0
3406,1989,92,0.1574,0,0.1061552163650668,0.0353552163650668,0,0,2,0.0757,0.1132,0.1132,0.0,0.0,0.0,0.5,0
3742,1990,104,0.1535,1,0.0999242102065613,0.0202242102065613,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2182,1986,73,0.1215,1,0.089753360910031,0.019753360910031,1,0,2,0.0172,0.0247,0.0247,0.0,0.0,0.0,0.5,0
2182,1986,64,0.1245,0,0.0919694932781799,0.0219694932781799,1,0,2,0.0172,0.0247,0.0247,0.0,0.0,0.0,0.5,1
2593,1987,64,0.121,1,0.0872780208683944,0.0171780208683944,1,0,3,0.0693,0.143,0.0,0.0,0.0,-1.3979,0.447,1
2593,1987,12,0.1345,0,0.0970156512958599,0.0269156512958599,1,0,3,0.0693,0.143,0.0,0.0,0.0,-1.3979,0.447,0
2593,1987,104,0.1383,0,0.0997566139347021,0.0296566139347021,1,0,3,0.0693,0.143,0.0,0.0,0.0,-1.3979,0.447,0
3009,1988,64,0.1321,1,0.0927556684141546,0.0261556684141546,1,0,2,0.0329,0.0477,0.0477,0.0,0.0,0.0,0.5,1
3009,1988,104,0.1384,0,0.0971792922673656,0.0305792922673656,1,0,2,0.0329,0.0477,0.0477,0.0,0.0,0.0,0.5,0
3405,1989,64,0.139,1,0.0937457120377655,0.0229457120377655,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3741,1990,64,0.1689999999999999,1,0.1100142770352369,0.0303142770352369,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2243,1987,69,0.122,1,0.0879993268259845,0.0178993268259845,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2654,1988,69,0.153,1,0.107430865006553,0.040830865006553,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3067,1989,69,0.1509,1,0.101771424075531,0.030971424075531,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3450,1990,107,0.135,1,0.0878812272174969,0.0081812272174969,0,0,2,0.0907,0.137,0.0,0.0,0.0,0.0,0.5,0
3450,1990,69,0.1535,0,0.0999242102065613,0.0202242102065613,0,0,2,0.0907,0.137,0.0,0.0,0.0,0.0,0.5,0
225,1980,63,0.129,1,0.129,0.0572,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500,1981,84,0.127,1,0.1153224576271186,0.0384224576271186,0,0,1,0.0,0.0,0.0,-10.2405,0.0,0.0,0.0,0
781,1982,84,0.127,0,0.1076586234177215,0.0316586234177215,0,0,2,0.0112,0.016,0.016,-3.7262,0.0,0.0,0.5,0
781,1982,47,0.125,1,0.1059632120253164,0.0299632120253164,0,0,2,0.0112,0.016,0.016,-3.7262,0.0,0.0,0.5,0
1101,1983,84,0.129,1,0.1044970704970705,0.0280970704970705,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1439,1984,84,0.129,1,0.1008930656934306,0.0267930656934306,0,0,2,0.0321,0.0465,0.0,0.0,0.0,0.0,0.5,0
1439,1984,47,0.135,0,0.1055857664233576,0.0314857664233576,0,0,2,0.0321,0.0465,0.0,0.0,0.0,0.0,0.5,0
1791,1985,84,0.129,1,0.0974777856135402,0.0266777856135401,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2169,1986,84,0.129,1,0.0952936918304033,0.0252936918304032,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2579,1987,84,0.129,1,0.0930484685291147,0.0229484685291147,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2994,1988,84,0.131,1,0.0919832896461336,0.0253832896461336,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3391,1989,84,0.142,1,0.095769000786782,0.024969000786782,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3728,1990,84,0.159,1,0.1035045565006075,0.0238045565006075,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1434,1984,26,0.129,1,0.1008930656934306,0.0267930656934306,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2570,1987,26,0.138,1,0.0995402221474251,0.0294402221474251,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2985,1988,26,0.138,1,0.0968984272608126,0.0302984272608125,0,0,2,0.1868,0.3043,0.3043,0.0,0.0,0.0,0.5,0
2985,1988,72,0.18,0,0.1263892529488859,0.0597892529488859,0,0,2,0.1868,0.3043,0.3043,0.0,0.0,0.0,0.5,0
3384,1989,26,0.133,1,0.0896991345397325,0.0188991345397324,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3721,1990,26,0.159,1,0.1035045565006075,0.0238045565006075,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1055,1983,103,0.1356,1,0.1098434322434322,0.0334434322434322,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1392,1984,103,0.1495,1,0.1169264598540146,0.0428264598540146,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1746,1985,103,0.1537,1,0.1161421368124118,0.0453421368124118,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2110,1986,73,0.148,1,0.1093291968286797,0.0393291968286797,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2936,1988,73,0.145,1,0.1018135648754914,0.0352135648754914,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3332,1989,73,0.1506,1,0.1015690952006294,0.0307690952006294,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3683,1990,91,0.1607,1,0.1046112089914945,0.0249112089914945,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
167,1980,101,0.1375,1,0.1375,0.0657,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
715,1982,101,0.1425,1,0.1207980617088607,0.0447980617088607,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1029,1983,101,0.1425,1,0.1154328104328104,0.0390328104328104,0,0,1,0.0,0.0,0.0,-15.4858,0.0,0.0,0.0,0
