Tender,Date,Site,Pre-Tender Estimate (PTE),Competitors,Name competitors,Winner,Collusive_competitor,Bid_value,Difference Bid/PTE,Number_bids,Period investigation by JFTC,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
348,1089244800,11,9227400.0,36,MARUHIRO,0,0,7724000,0.8789258079198907,10,pre-inspection,0.0934,0.2944,0.0,113.7346,-1.4891,-0.2034,0.2067,0
348,1089244800,11,9227400.0,744,MIYAMORIKENSETSU,0,0,7990000,0.909194355939918,10,pre-inspection,0.0934,0.2944,0.0,113.7346,-1.4891,-0.2034,0.2067,0
348,1089244800,11,9227400.0,1382,TAKAMORIKENSETSU,0,0,8250000,0.9387801547564861,10,pre-inspection,0.0934,0.2944,0.0,113.7346,-1.4891,-0.2034,0.2067,0
348,1089244800,11,9227400.0,722,GINOWANKENSETSU,0,0,8700000,0.9899863450159309,10,pre-inspection,0.0934,0.2944,0.0,113.7346,-1.4891,-0.2034,0.2067,0
348,1089244800,11,9227400.0,560,MIYAGIKENSETSU,0,0,8700000,0.9899863450159309,10,pre-inspection,0.0934,0.2944,0.0,113.7346,-1.4891,-0.2034,0.2067,0
348,1089244800,11,9227400.0,1367,YOSHIJOKENSETSU,0,0,8710000,0.9911242603550295,10,pre-inspection,0.0934,0.2944,0.0,113.7346,-1.4891,-0.2034,0.2067,0
348,1089244800,11,9227400.0,39,RAITOKOMUTEN,0,0,9100000,1.0355029585798816,10,pre-inspection,0.0934,0.2944,0.0,113.7346,-1.4891,-0.2034,0.2067,0
349,1089331200,159,91770000.0,1219,SHIMAKENGUMI,1,0,75000000,0.8581235697940504,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
349,1089331200,159,91770000.0,710,MARURYODENKENKOGYO,0,0,85500000,0.9782608695652174,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
349,1089331200,159,91770000.0,923,MATSUKAWAKENSETSU,0,0,86400000,0.988558352402746,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
349,1089331200,159,91770000.0,1243,HIGASHIRYOKUKAKAIHATSU,0,0,86500000,0.9897025171624714,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
349,1089331200,159,91770000.0,1031,ISHIKAWADOKENKOGYO,0,0,86550000,0.9902745995423341,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
349,1089331200,159,91770000.0,1014,MORIKENSETSU,0,0,86600000,0.9908466819221968,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
349,1089331200,159,91770000.0,428,RYOZOGUMI,0,0,86700000,0.9919908466819222,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
349,1089331200,159,91770000.0,1409,TOMAKOTOGUMI,0,0,86700000,0.9919908466819222,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
349,1089331200,159,91770000.0,1225,SHIMADOBOKU,0,0,86850000,0.9937070938215103,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
349,1089331200,159,91770000.0,1280,HIYASADAMUDOBOKU,0,0,87000000,0.9954233409610984,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
349,1089331200,159,91770000.0,739,MIYAGIKOMUTEN,0,0,87000000,0.9954233409610984,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
349,1089331200,159,91770000.0,1487,GINOZAKENSETSU,0,0,87000000,0.9954233409610984,12,pre-inspection,0.0394,0.16,0.152,-12.5757,11.5468,-3.3775,0.7917,0
350,1089590400,14,28140000.0,779,KANAMARUDOBOKU,1,1,26500000,0.9888059701492538,10,pre-inspection,0.0024,0.0087,0.0056,-202.1096,5.0007,-2.0525,0.4652,0
350,1089590400,14,28140000.0,96,MARUIKENSETSUKOGYO,0,1,26630000,0.9936567164179104,10,pre-inspection,0.0024,0.0087,0.0056,-202.1096,5.0007,-2.0525,0.4652,0
350,1089590400,14,28140000.0,492,HIROSHIGUMI,0,1,26648000,0.9943283582089553,10,pre-inspection,0.0024,0.0087,0.0056,-202.1096,5.0007,-2.0525,0.4652,0
350,1089590400,14,28140000.0,1007,HOSHISHIROKENSETSU,0,1,26667000,0.9950373134328359,10,pre-inspection,0.0024,0.0087,0.0056,-202.1096,5.0007,-2.0525,0.4652,0
350,1089590400,14,28140000.0,55,URAWAKENSETSU,0,1,26670000,0.9951492537313433,10,pre-inspection,0.0024,0.0087,0.0056,-202.1096,5.0007,-2.0525,0.4652,0
350,1089590400,14,28140000.0,933,UEHARAGUMI,0,1,26700000,0.996268656716418,10,pre-inspection,0.0024,0.0087,0.0056,-202.1096,5.0007,-2.0525,0.4652,0
350,1089590400,14,28140000.0,1137,DAIHOKENSETSU,0,1,26700000,0.996268656716418,10,pre-inspection,0.0024,0.0087,0.0056,-202.1096,5.0007,-2.0525,0.4652,0
350,1089590400,14,28140000.0,537,TEKKUDAIYU,0,1,26700000,0.996268656716418,10,pre-inspection,0.0024,0.0087,0.0056,-202.1096,5.0007,-2.0525,0.4652,0
350,1089590400,14,28140000.0,626,OKISAN,0,1,26700000,0.996268656716418,10,pre-inspection,0.0024,0.0087,0.0056,-202.1096,5.0007,-2.0525,0.4652,1
350,1089590400,14,28140000.0,392,TAIRAKOMUTEN,0,1,26730000,0.9973880597014926,10,pre-inspection,0.0024,0.0087,0.0056,-202.1096,5.0007,-2.0525,0.4652,1
351,1089676800,99,14385000.0,1291,HAMAMOTOKOMUTEN,1,0,13400000,0.9781021897810219,10,pre-inspection,0.0055,0.0179,0.0071,324.3156,-0.3272,-0.5417,0.2333,0
351,1089676800,99,14385000.0,1330,KITAHAMADOBOKU,0,0,13480000,0.983941605839416,10,pre-inspection,0.0055,0.0179,0.0071,324.3156,-0.3272,-0.5417,0.2333,0
351,1089676800,99,14385000.0,762,KYOSHINSETSUBIKOGYO,0,0,13495000,0.9850364963503649,10,pre-inspection,0.0055,0.0179,0.0071,324.3156,-0.3272,-0.5417,0.2333,0
351,1089676800,99,14385000.0,35,MARUKEN,0,0,13500000,0.9854014598540146,10,pre-inspection,0.0055,0.0179,0.0071,324.3156,-0.3272,-0.5417,0.2333,0
351,1089676800,99,14385000.0,624,OKIWA,0,0,13530000,0.9875912408759124,10,pre-inspection,0.0055,0.0179,0.0071,324.3156,-0.3272,-0.5417,0.2333,0
351,1089676800,99,14385000.0,922,MATSUYAMADOBOKU,0,0,13570000,0.9905109489051095,10,pre-inspection,0.0055,0.0179,0.0071,324.3156,-0.3272,-0.5417,0.2333,0
351,1089676800,99,14385000.0,1170,CHUOKENSETSU,0,0,13595000,0.9923357664233576,10,pre-inspection,0.0055,0.0179,0.0071,324.3156,-0.3272,-0.5417,0.2333,0
351,1089676800,99,14385000.0,1265,HIMUKAEKENSETSU,0,0,13600000,0.9927007299270073,10,pre-inspection,0.0055,0.0179,0.0071,324.3156,-0.3272,-0.5417,0.2333,0
351,1089676800,99,14385000.0,502,OESUKOGYO,0,0,13620000,0.9941605839416059,10,pre-inspection,0.0055,0.0179,0.0071,324.3156,-0.3272,-0.5417,0.2333,0
351,1089676800,99,14385000.0,904,JUKEN,0,0,13640000,0.9956204379562044,10,pre-inspection,0.0055,0.0179,0.0071,324.3156,-0.3272,-0.5417,0.2333,0
352,1089676800,99,38535000.0,701,MARUNAIJUKI,1,1,36200000,0.9863760217983651,10,pre-inspection,0.0028,0.0097,0.0061,-269.6437,-0.1046,-0.2653,0.1857,0
352,1089676800,99,38535000.0,1245,TOBARUKENSETSU,0,1,36300000,0.989100817438692,10,pre-inspection,0.0028,0.0097,0.0061,-269.6437,-0.1046,-0.2653,0.1857,1
352,1089676800,99,38535000.0,1240,TOYOKENSETSU,0,1,36300000,0.989100817438692,10,pre-inspection,0.0028,0.0097,0.0061,-269.6437,-0.1046,-0.2653,0.1857,1
352,1089676800,99,38535000.0,94,KATSUKENSETSU,0,1,36350000,0.9904632152588556,10,pre-inspection,0.0028,0.0097,0.0061,-269.6437,-0.1046,-0.2653,0.1857,0
352,1089676800,99,38535000.0,1611,OGAKAIHATSU,0,1,36400000,0.9918256130790191,10,pre-inspection,0.0028,0.0097,0.0061,-269.6437,-0.1046,-0.2653,0.1857,0
352,1089676800,99,38535000.0,974,NITTAGUMI,0,1,36410000,0.9920980926430518,10,pre-inspection,0.0028,0.0097,0.0061,-269.6437,-0.1046,-0.2653,0.1857,0
352,1089676800,99,38535000.0,841,ZAKIAIDAKENSETSU,0,1,36420000,0.9923705722070845,10,pre-inspection,0.0028,0.0097,0.0061,-269.6437,-0.1046,-0.2653,0.1857,0
352,1089676800,99,38535000.0,237,SHINTOKOMUTEN,0,1,36450000,0.9931880108991825,10,pre-inspection,0.0028,0.0097,0.0061,-269.6437,-0.1046,-0.2653,0.1857,0
352,1089676800,99,38535000.0,993,JINUMIKENSETSU,0,1,36500000,0.9945504087193461,10,pre-inspection,0.0028,0.0097,0.0061,-269.6437,-0.1046,-0.2653,0.1857,0
352,1089676800,99,38535000.0,1729,SHOWAKAIHATSU,0,1,36550000,0.9959128065395095,10,pre-inspection,0.0028,0.0097,0.0061,-269.6437,-0.1046,-0.2653,0.1857,0
353,1089676800,219,12180000.0,907,TATEKENSETSU,1,0,11300000,0.9741379310344828,10,pre-inspection,0.0068,0.0248,0.0133,38.0173,1.7324,-0.942,0.3,0
353,1089676800,219,12180000.0,945,NOBUYUKIGUMI,0,0,11410000,0.9836206896551725,10,pre-inspection,0.0068,0.0248,0.0133,38.0173,1.7324,-0.942,0.3,0
353,1089676800,219,12180000.0,981,SHINZATOSANGYO,0,0,11440000,0.9862068965517241,10,pre-inspection,0.0068,0.0248,0.0133,38.0173,1.7324,-0.942,0.3,0
353,1089676800,219,12180000.0,765,KYOWAKOMUTEN,0,0,11450000,0.9870689655172413,10,pre-inspection,0.0068,0.0248,0.0133,38.0173,1.7324,-0.942,0.3,0
353,1089676800,219,12180000.0,316,NAKAMURAKOMUTEN,0,0,11470000,0.9887931034482759,10,pre-inspection,0.0068,0.0248,0.0133,38.0173,1.7324,-0.942,0.3,0
353,1089676800,219,12180000.0,1177,NAKAMOTOGUMI,0,0,11500000,0.9913793103448276,10,pre-inspection,0.0068,0.0248,0.0133,38.0173,1.7324,-0.942,0.3,0
353,1089676800,219,12180000.0,1695,HEISEIKENSETSU,0,0,11500000,0.9913793103448276,10,pre-inspection,0.0068,0.0248,0.0133,38.0173,1.7324,-0.942,0.3,0
353,1089676800,219,12180000.0,1312,YONEMOTOKENSETSUKOGYO,0,0,11500000,0.9913793103448276,10,pre-inspection,0.0068,0.0248,0.0133,38.0173,1.7324,-0.942,0.3,0
353,1089676800,219,12180000.0,181,KOKUSAIJUKI,0,0,11550000,0.9956896551724138,10,pre-inspection,0.0068,0.0248,0.0133,38.0173,1.7324,-0.942,0.3,0
353,1089676800,219,12180000.0,461,YAMASHIROKOGYO,0,0,11580000,0.9982758620689656,10,pre-inspection,0.0068,0.0248,0.0133,38.0173,1.7324,-0.942,0.3,0
354,1089676800,213,14805000.0,121,KINOUKOMUTEN,1,0,13950000,0.9893617021276596,9,pre-inspection,0.0029,0.0093,0.0065,3139.1395,4.6496,-1.9908,0.5043,1
354,1089676800,213,14805000.0,729,HISAKOMUTEN,0,0,14030000,0.9950354609929078,9,pre-inspection,0.0029,0.0093,0.0065,3139.1395,4.6496,-1.9908,0.5043,0
354,1089676800,213,14805000.0,1426,SANSHISUTEMU,0,0,14040000,0.9957446808510638,9,pre-inspection,0.0029,0.0093,0.0065,3139.1395,4.6496,-1.9908,0.5043,0
354,1089676800,213,14805000.0,389,TAKEMURASEKIZAIKENSETSU,0,0,14050000,0.9964539007092199,9,pre-inspection,0.0029,0.0093,0.0065,3139.1395,4.6496,-1.9908,0.5043,0
354,1089676800,213,14805000.0,486,MISATOKOGYO,0,0,14050000,0.9964539007092199,9,pre-inspection,0.0029,0.0093,0.0065,3139.1395,4.6496,-1.9908,0.5043,0
354,1089676800,213,14805000.0,579,IEDOKEN,0,0,14068000,0.9977304964539007,9,pre-inspection,0.0029,0.0093,0.0065,3139.1395,4.6496,-1.9908,0.5043,0
354,1089676800,213,14805000.0,990,KAMISATOKENSETSU,0,0,14070000,0.997872340425532,9,pre-inspection,0.0029,0.0093,0.0065,3139.1395,4.6496,-1.9908,0.5043,0
354,1089676800,213,14805000.0,1347,MEITOKUKOMUTEN,0,0,14080000,0.9985815602836879,9,pre-inspection,0.0029,0.0093,0.0065,3139.1395,4.6496,-1.9908,0.5043,0
354,1089676800,213,14805000.0,1055,SOSEIKAIHATSU,0,0,14080000,0.9985815602836879,9,pre-inspection,0.0029,0.0093,0.0065,3139.1395,4.6496,-1.9908,0.5043,0
355,1089763200,203,151095000.0,122,MOTODOBOKU,1,1,141000000,0.9798471160528145,14,pre-inspection,0.0054,0.0199,0.0085,-139.5666,-0.1601,0.1166,0.2857,1
355,1089763200,203,151095000.0,832,KUNIYOSHIGUMI,0,1,142000000,0.9867963863794301,14,pre-inspection,0.0054,0.0199,0.0085,-139.5666,-0.1601,0.1166,0.2857,1
355,1089763200,203,151095000.0,868,YAMAGUCHIKENSETSU,0,1,142000000,0.9867963863794301,14,pre-inspection,0.0054,0.0199,0.0085,-139.5666,-0.1601,0.1166,0.2857,1
355,1089763200,203,151095000.0,387,TAKESHIKOKUKENSETSU,0,1,142000000,0.9867963863794301,14,pre-inspection,0.0054,0.0199,0.0085,-139.5666,-0.1601,0.1166,0.2857,1
355,1089763200,203,151095000.0,1718,RYUKYUKAIHATSU,0,1,142000000,0.9867963863794301,14,pre-inspection,0.0054,0.0199,0.0085,-139.5666,-0.1601,0.1166,0.2857,1
355,1089763200,203,151095000.0,183,SAHEIKENSETSU,0,1,142100000,0.9874913134120917,14,pre-inspection,0.0054,0.0199,0.0085,-139.5666,-0.1601,0.1166,0.2857,1
355,1089763200,203,151095000.0,490,HENNAGUMI,0,1,142200000,0.9881862404447533,14,pre-inspection,0.0054,0.0199,0.0085,-139.5666,-0.1601,0.1166,0.2857,1
355,1089763200,203,151095000.0,111,MARUSEIKOMUTEN,0,1,142400000,0.9895760945100764,14,pre-inspection,0.0054,0.0199,0.0085,-139.5666,-0.1601,0.1166,0.2857,1
